Time,PolygonId,Area
2019-03-27,MTE4LjQ5NjIsMzQuODQ3NA,1.04
2019-03-27,MTE4LjQ5NjIsMzQuODQ3NA,1.04
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjQ5NjIsMzQuODQ3NA,1.04
2019-03-25,MTE4LjQ5NjIsMzQuODQ3NA,1.04
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-04,MTAzLjM0MjUsLTIuMDMwOA,7013.84
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-12,MTAzLjM1NSwtMi4wMTA4,8050.59
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-04,MTAzLjM0MjUsLTIuMDMwOA,7013.84
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-01,MTEwLjE2NiwtNy4zMjA5,0.19
2019-03-01,MTEwLjE2NiwtNy4zMjA5,0.19
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-04,MTAzLjM1MzcsLTIuMDEzOA,7444.5
2019-03-12,MTE2LjM1OCwwLjI1NTU,3459.48
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-25,MTE4LjU1MzYsMzQuODc5NA,2.63
2019-03-01,MTEwLjE2NiwtNy4zMjA5,0.19
2019-02-13,MTAzLjM0OTgsLTIuMDM3NA,10155.62
2019-03-14,MTAzLjM0MjUsLTIuMDMwOA,7013.84
2019-02-13,MTAzLjM0OTgsLTIuMDM3NA,10155.62
2019-02-13,MTAzLjM0OTgsLTIuMDM3NA,10155.62
2019-03-04,MTExLjAxMDgsLTYuNjUzNA,41.37
2019-02-15,MTEyLjI3ODUsMjkuOTgxNw,23.55
2019-02-13,MTAzLjM0OTgsLTIuMDM3NA,10155.62
2019-02-15,MTEyLjI3ODUsMjkuOTgxNw,23.55
2019-02-28,MTExLjg5NDYsLTMuMjc3,340.16
2019-02-18,MTEyLjAzNjgsLTIuNTI4Ng,194.16
2019-02-15,MTEyLjUzMDcsMzAuMjQ1OQ,8.5
2019-02-15,MTEyLjI3ODUsMjkuOTgxNw,23.55
2019-03-04,MTExLjE2NjksLTAuMDk2NQ,344.1
2019-02-28,MTExLjg5NDYsLTMuMjc3,340.16
2019-03-04,MTExLjAxMDMsLTYuNjUxMw,528.56
2019-02-28,MTExLjg5NDYsLTMuMjc3,340.16
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-15,MTEyLjczODUsMzAuMTA3,901.59
2019-03-04,MTExLjIxNzcsLTAuMDYxNQ,1148.59
2019-02-15,MTEyLjczODUsMzAuMTA3,901.59
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-02-25,MTIuNDMxNyw1OC41NjA2,6.19
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuODIwMiw1MC4xMDI2,0.23
2019-03-07,MTIuOTI3MSw1NS43NTU3,20.02
2019-03-07,MTIuOTI3MSw1NS43NTU3,20.02
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-03-20,MTIuOTI3Miw1NS43NTU3,20.3
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-03-21,MTIuOTQyNSw1NS43NTg4,18.49
2019-02-25,MTIuOTQxLDU1LjM5OTk,153.03
2019-02-18,MTIuOTM0LDU1Ljc1Njg,45.88
2019-03-21,MTIuOTQyNSw1NS43NTg4,18.49
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-02-25,MTIuOTQxLDU1LjM5OTk,153.03
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-03-07,MTIuOTQyNSw1NS43NTg5,18.63
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-04-10,MTIuOTQyOCw1NS43NTg3,18.35
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-22,MTMuMDY2NCw1NS43ODM1,4.49
2019-03-22,MTMuMDY2NCw1NS43ODM1,4.49
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-11,MTMuMDQxNiw1NS43NDcy,3.82
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-12,MTMuMDYsNTUuNzYwMQ,5.33
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-02-19,MTMuMDcxMSw1NS40Mjcy,248.29
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-22,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-25,MTMuMDg3Niw1NS43NTk3,10.18
2019-03-22,MTMuMDg3Niw1NS43NTk3,10.18
2019-02-19,MTMuMDkyOCw1NS43Mzc3,95
2019-02-19,MTMuMDk4OCw1NS43MzE2,8.08
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-01-30,MTMuMTI0OSw1NS42OTM0,285.19
2019-01-30,MTMuMTI0OSw1NS42OTM0,285.19
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-01-30,MTMuMTI0OSw1NS42OTM0,285.19
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-01-30,MTMuMTI0OSw1NS42OTM0,285.19
2019-01-30,MTMuMTI0OSw1NS42OTM0,285.19
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-02-20,MTMuMTI3MSw1NS40NDMz,25.14
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-04-08,MTIuODk3Myw1Ni42Njc4,14896.29
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-04,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-28,MTMuMTIzNSw1NS43MTI2,8.61
2019-03-04,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-26,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-04,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-19,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-04,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-19,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-19,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-11,MTMuMTM5MSw1NS43MTc1,12.32
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-03-01,MTMuMTIzNyw1NS43MTI3,8.61
2019-03-11,MTMuMTM5MSw1NS43MTc1,12.32
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-25,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
2019-02-26,MTMuMjE3MSw1NS43MzMy,1.35
